[0000175092ns] mycpu : pc = 1c06af78, inst = 0015358a, reg = 10, val = eff74dde
[0000175098ns] mycpu : pc = 1c06af7c, inst = 5c112d4b, reg = 00, val = 00000000
[0000175108ns] mycpu : pc = 1c06af80, inst = 157835ec, reg = 12, val = bc1af000
[0000175136ns] mycpu : pc = 1c06af84, inst = 0282218c, reg = 12, val = bc1af088
[0000175138ns] mycpu : pc = 1c06af88, inst = 15119d2d, reg = 13, val = 88ce9000
[0000175140ns] mycpu : pc = 1c06af8c, inst = 028a29ad, reg = 13, val = 88ce928a
[0000175154ns] mycpu : pc = 1c06af90, inst = 1579bdeb, reg = 11, val = bcdef000
[0000175172ns] mycpu : pc = 1c06af94, inst = 028a296b, reg = 11, val = bcdef28a
[0000175174ns] mycpu : pc = 1c06af98, inst = 0015358a, reg = 10, val = bcdef28a
[0000175180ns] mycpu : pc = 1c06af9c, inst = 5c110d4b, reg = 00, val = 00000000
[0000175192ns] mycpu : pc = 1c06afa0, inst = 14ac106c, reg = 12, val = 56083000
[0000175202ns] mycpu : pc = 1c06afa4, inst = 02b3818c, reg = 12, val = 56082ce0
[0000175204ns] mycpu : pc = 1c06afa8, inst = 141e478d, reg = 13, val = 0f23c000
[0000175206ns] mycpu : pc = 1c06afac, inst = 029541ad, reg = 13, val = 0f23c550
[0000175222ns] mycpu : pc = 1c06afb0, inst = 14be57eb, reg = 11, val = 5f2bf000
[0000175232ns] mycpu : pc = 1c06afb4, inst = 02b7c16b, reg = 11, val = 5f2bedf0
[0000175234ns] mycpu : pc = 1c06afb8, inst = 0015358a, reg = 10, val = 5f2bedf0
[0000175240ns] mycpu : pc = 1c06afbc, inst = 5c10ed4b, reg = 00, val = 00000000
[0000175248ns] mycpu : pc = 1c06afc0, inst = 15b746ec, reg = 12, val = dba37000
[0000175258ns] mycpu : pc = 1c06afc4, inst = 02b0258c, reg = 12, val = dba36c09
[0000175260ns] mycpu : pc = 1c06afc8, inst = 148bd34d, reg = 13, val = 45e9a000
[0000175262ns] mycpu : pc = 1c06afcc, inst = 029261ad, reg = 13, val = 45e9a498
[0000175280ns] mycpu : pc = 1c06afd0, inst = 15bfd7eb, reg = 11, val = dfebf000
[0000175298ns] mycpu : pc = 1c06afd4, inst = 02b2656b, reg = 11, val = dfebec99
[0000175300ns] mycpu : pc = 1c06afd8, inst = 0015358a, reg = 10, val = dfebec99
[0000175306ns] mycpu : pc = 1c06afdc, inst = 5c10cd4b, reg = 00, val = 00000000
[0000175316ns] mycpu : pc = 1c06afe0, inst = 147d3b2c, reg = 12, val = 3e9d9000
[0000175334ns] mycpu : pc = 1c06afe4, inst = 028c818c, reg = 12, val = 3e9d9320
[0000175336ns] mycpu : pc = 1c06afe8, inst = 14cd298d, reg = 13, val = 6694c000
[0000175338ns] mycpu : pc = 1c06afec, inst = 02aee5ad, reg = 13, val = 6694bbb9
[0000175356ns] mycpu : pc = 1c06aff0, inst = 14fd3b8b, reg = 11, val = 7e9dc000
[0000175368ns] mycpu : pc = 1c06aff4, inst = 02aee56b, reg = 11, val = 7e9dbbb9
[0000175370ns] mycpu : pc = 1c06aff8, inst = 0015358a, reg = 10, val = 7e9dbbb9
[0000175376ns] mycpu : pc = 1c06affc, inst = 5c10ad4b, reg = 00, val = 00000000
[0000175386ns] mycpu : pc = 1c06b000, inst = 1561016c, reg = 12, val = b080b000
[0000175402ns] mycpu : pc = 1c06b004, inst = 02af9d8c, reg = 12, val = b080abe7
[0000175404ns] mycpu : pc = 1c06b008, inst = 148ce08d, reg = 13, val = 46704000
[0000175406ns] mycpu : pc = 1c06b00c, inst = 028f39ad, reg = 13, val = 467043ce
[0000175418ns] mycpu : pc = 1c06b010, inst = 15ede1eb, reg = 11, val = f6f0f000
[0000175430ns] mycpu : pc = 1c06b014, inst = 02afbd6b, reg = 11, val = f6f0ebef
[0000175432ns] mycpu : pc = 1c06b018, inst = 0015358a, reg = 10, val = f6f0ebef
[0000175438ns] mycpu : pc = 1c06b01c, inst = 5c108d4b, reg = 00, val = 00000000
[0000175448ns] mycpu : pc = 1c06b020, inst = 14e8338c, reg = 12, val = 7419c000
[0000175458ns] mycpu : pc = 1c06b024, inst = 02bac18c, reg = 12, val = 7419beb0
[0000175460ns] mycpu : pc = 1c06b028, inst = 1469596d, reg = 13, val = 34acb000
[0000175462ns] mycpu : pc = 1c06b02c, inst = 028301ad, reg = 13, val = 34acb0c0
[0000175476ns] mycpu : pc = 1c06b030, inst = 14e97b8b, reg = 11, val = 74bdc000
[0000175488ns] mycpu : pc = 1c06b034, inst = 02bbc16b, reg = 11, val = 74bdbef0
[0000175490ns] mycpu : pc = 1c06b038, inst = 0015358a, reg = 10, val = 74bdbef0
[0000175496ns] mycpu : pc = 1c06b03c, inst = 5c106d4b, reg = 00, val = 00000000
[0000175508ns] mycpu : pc = 1c06b040, inst = 1462ec6c, reg = 12, val = 31763000
[0000175524ns] mycpu : pc = 1c06b044, inst = 0297e18c, reg = 12, val = 317635f8
[0000175526ns] mycpu : pc = 1c06b048, inst = 142326cd, reg = 13, val = 11936000
[0000175528ns] mycpu : pc = 1c06b04c, inst = 02ad31ad, reg = 13, val = 11935b4c
[0000175538ns] mycpu : pc = 1c06b050, inst = 1463ef0b, reg = 11, val = 31f78000
[0000175550ns] mycpu : pc = 1c06b054, inst = 02bff16b, reg = 11, val = 31f77ffc
[0000175552ns] mycpu : pc = 1c06b058, inst = 0015358a, reg = 10, val = 31f77ffc
[0000175558ns] mycpu : pc = 1c06b05c, inst = 5c104d4b, reg = 00, val = 00000000
[0000175564ns] mycpu : pc = 1c06b060, inst = 15e0a4cc, reg = 12, val = f0526000
[0000175576ns] mycpu : pc = 1c06b064, inst = 02b2818c, reg = 12, val = f0525ca0
[0000175578ns] mycpu : pc = 1c06b068, inst = 14a5d0cd, reg = 13, val = 52e86000
[0000175580ns] mycpu : pc = 1c06b06c, inst = 02b0b9ad, reg = 13, val = 52e85c2e
[0000175590ns] mycpu : pc = 1c06b070, inst = 15e5f4cb, reg = 11, val = f2fa6000
[0000175604ns] mycpu : pc = 1c06b074, inst = 02b2b96b, reg = 11, val = f2fa5cae
[0000175606ns] mycpu : pc = 1c06b078, inst = 0015358a, reg = 10, val = f2fa5cae
[0000175612ns] mycpu : pc = 1c06b07c, inst = 5c102d4b, reg = 00, val = 00000000
[0000175624ns] mycpu : pc = 1c06b080, inst = 1554866c, reg = 12, val = aa433000
[0000175638ns] mycpu : pc = 1c06b084, inst = 0298018c, reg = 12, val = aa433600
[0000175640ns] mycpu : pc = 1c06b088, inst = 14e8ff4d, reg = 13, val = 747fa000
[0000175642ns] mycpu : pc = 1c06b08c, inst = 02aa05ad, reg = 13, val = 747f9a81
[0000175660ns] mycpu : pc = 1c06b090, inst = 15fcff8b, reg = 11, val = fe7fc000
[0000175672ns] mycpu : pc = 1c06b094, inst = 02ba056b, reg = 11, val = fe7fbe81
[0000175674ns] mycpu : pc = 1c06b098, inst = 0015358a, reg = 10, val = fe7fbe81
[0000175680ns] mycpu : pc = 1c06b09c, inst = 5c100d4b, reg = 00, val = 00000000
[0000175688ns] mycpu : pc = 1c06b0a0, inst = 155c0d0c, reg = 12, val = ae068000
[0000175698ns] mycpu : pc = 1c06b0a4, inst = 02a9418c, reg = 12, val = ae067a50
[0000175700ns] mycpu : pc = 1c06b0a8, inst = 159c0b2d, reg = 13, val = ce059000
[0000175702ns] mycpu : pc = 1c06b0ac, inst = 02b9b9ad, reg = 13, val = ce058e6e
[0000175718ns] mycpu : pc = 1c06b0b0, inst = 15dc100b, reg = 11, val = ee080000
[0000175738ns] mycpu : pc = 1c06b0b4, inst = 02b9f96b, reg = 11, val = ee07fe7e
[0000175740ns] mycpu : pc = 1c06b0b8, inst = 0015358a, reg = 10, val = ee07fe7e
[0000175746ns] mycpu : pc = 1c06b0bc, inst = 5c0fed4b, reg = 00, val = 00000000
[0000175756ns] mycpu : pc = 1c06b0c0, inst = 14eb4e0c, reg = 12, val = 75a70000
[0000175768ns] mycpu : pc = 1c06b0c4, inst = 0298618c, reg = 12, val = 75a70618
[0000175770ns] mycpu : pc = 1c06b0c8, inst = 141e316d, reg = 13, val = 0f18b000
[0000175772ns] mycpu : pc = 1c06b0cc, inst = 028031ad, reg = 13, val = 0f18b00c
[0000175786ns] mycpu : pc = 1c06b0d0, inst = 14ff7f6b, reg = 11, val = 7fbfb000
[0000175798ns] mycpu : pc = 1c06b0d4, inst = 0298716b, reg = 11, val = 7fbfb61c
[0000175800ns] mycpu : pc = 1c06b0d8, inst = 0015358a, reg = 10, val = 7fbfb61c
[0000175806ns] mycpu : pc = 1c06b0dc, inst = 5c0fcd4b, reg = 00, val = 00000000
[0000175812ns] mycpu : pc = 1c06b0e0, inst = 149f1b4c, reg = 12, val = 4f8da000
[0000175822ns] mycpu : pc = 1c06b0e4, inst = 0296018c, reg = 12, val = 4f8da580
[0000175824ns] mycpu : pc = 1c06b0e8, inst = 14b52ced, reg = 13, val = 5a967000
[0000175826ns] mycpu : pc = 1c06b0ec, inst = 02be39ad, reg = 13, val = 5a966f8e
[0000175838ns] mycpu : pc = 1c06b0f0, inst = 14bf3feb, reg = 11, val = 5f9ff000
[0000175860ns] mycpu : pc = 1c06b0f4, inst = 02be396b, reg = 11, val = 5f9fef8e
[0000175862ns] mycpu : pc = 1c06b0f8, inst = 0015358a, reg = 10, val = 5f9fef8e
[0000175868ns] mycpu : pc = 1c06b0fc, inst = 5c0fad4b, reg = 00, val = 00000000
[0000175874ns] mycpu : pc = 1c06b100, inst = 15f1adcc, reg = 12, val = f8d6e000
[0000175894ns] mycpu : pc = 1c06b104, inst = 0297318c, reg = 12, val = f8d6e5cc
[0000175896ns] mycpu : pc = 1c06b108, inst = 1510394d, reg = 13, val = 881ca000
[0000175898ns] mycpu : pc = 1c06b10c, inst = 02a5c1ad, reg = 13, val = 881c9970
[0000175914ns] mycpu : pc = 1c06b110, inst = 15f1be0b, reg = 11, val = f8df0000
[0000175926ns] mycpu : pc = 1c06b114, inst = 02b7f16b, reg = 11, val = f8defdfc
[0000175928ns] mycpu : pc = 1c06b118, inst = 0015358a, reg = 10, val = f8defdfc
[0000175934ns] mycpu : pc = 1c06b11c, inst = 5c0f8d4b, reg = 00, val = 00000000
[0000175942ns] mycpu : pc = 1c06b120, inst = 158f132c, reg = 12, val = c7899000
[0000175956ns] mycpu : pc = 1c06b124, inst = 02bf718c, reg = 12, val = c7898fdc
[0000175958ns] mycpu : pc = 1c06b128, inst = 159294ad, reg = 13, val = c94a5000
[0000175960ns] mycpu : pc = 1c06b12c, inst = 02acc1ad, reg = 13, val = c94a4b30
[0000175976ns] mycpu : pc = 1c06b130, inst = 159f97ab, reg = 11, val = cfcbd000
[0000175986ns] mycpu : pc = 1c06b134, inst = 02bff16b, reg = 11, val = cfcbcffc
[0000175988ns] mycpu : pc = 1c06b138, inst = 0015358a, reg = 10, val = cfcbcffc
[0000175994ns] mycpu : pc = 1c06b13c, inst = 5c0f6d4b, reg = 00, val = 00000000
[0000176002ns] mycpu : pc = 1c06b140, inst = 151b784c, reg = 12, val = 8dbc2000
[0000176020ns] mycpu : pc = 1c06b144, inst = 0299218c, reg = 12, val = 8dbc2648
[0000176022ns] mycpu : pc = 1c06b148, inst = 154379ad, reg = 13, val = a1bcd000
[0000176024ns] mycpu : pc = 1c06b14c, inst = 02a401ad, reg = 13, val = a1bcc900
[0000176034ns] mycpu : pc = 1c06b150, inst = 155b79eb, reg = 11, val = adbcf000
[0000176044ns] mycpu : pc = 1c06b154, inst = 02bd216b, reg = 11, val = adbcef48
[0000176046ns] mycpu : pc = 1c06b158, inst = 0015358a, reg = 10, val = adbcef48
[0000176052ns] mycpu : pc = 1c06b15c, inst = 5c0f4d4b, reg = 00, val = 00000000
[0000176060ns] mycpu : pc = 1c06b160, inst = 151cb20c, reg = 12, val = 8e590000
[0000176076ns] mycpu : pc = 1c06b164, inst = 02a8418c, reg = 12, val = 8e58fa10
[0000176078ns] mycpu : pc = 1c06b168, inst = 15f3aead, reg = 13, val = f9d75000
[0000176080ns] mycpu : pc = 1c06b16c, inst = 02a941ad, reg = 13, val = f9d74a50
[0000176092ns] mycpu : pc = 1c06b170, inst = 15ffc00b, reg = 11, val = ffe00000
[0000176104ns] mycpu : pc = 1c06b174, inst = 02a9416b, reg = 11, val = ffdffa50
[0000176106ns] mycpu : pc = 1c06b178, inst = 0015358a, reg = 10, val = ffdffa50
[0000176112ns] mycpu : pc = 1c06b17c, inst = 5c0f2d4b, reg = 00, val = 00000000
[0000176120ns] mycpu : pc = 1c06b180, inst = 14530f4c, reg = 12, val = 2987a000
[0000176138ns] mycpu : pc = 1c06b184, inst = 0288598c, reg = 12, val = 2987a216
[0000176140ns] mycpu : pc = 1c06b188, inst = 1552f52d, reg = 13, val = a97a9000
[0000176142ns] mycpu : pc = 1c06b18c, inst = 029401ad, reg = 13, val = a97a9500
[0000176156ns] mycpu : pc = 1c06b190, inst = 1553ff6b, reg = 11, val = a9ffb000
[0000176180ns] mycpu : pc = 1c06b194, inst = 029c596b, reg = 11, val = a9ffb716
[0000176182ns] mycpu : pc = 1c06b198, inst = 0015358a, reg = 10, val = a9ffb716
[0000176188ns] mycpu : pc = 1c06b19c, inst = 5c0f0d4b, reg = 00, val = 00000000
[0000176196ns] mycpu : pc = 1c06b1a0, inst = 15ef9c8c, reg = 12, val = f7ce4000
[0000176212ns] mycpu : pc = 1c06b1a4, inst = 02b9d18c, reg = 12, val = f7ce3e74
[0000176214ns] mycpu : pc = 1c06b1a8, inst = 151c3aad, reg = 13, val = 8e1d5000
[0000176216ns] mycpu : pc = 1c06b1ac, inst = 02ae01ad, reg = 13, val = 8e1d4b80
[0000176230ns] mycpu : pc = 1c06b1b0, inst = 15ffbf0b, reg = 11, val = ffdf8000
[0000176246ns] mycpu : pc = 1c06b1b4, inst = 02bfd16b, reg = 11, val = ffdf7ff4
[0000176248ns] mycpu : pc = 1c06b1b8, inst = 0015358a, reg = 10, val = ffdf7ff4
[0000176254ns] mycpu : pc = 1c06b1bc, inst = 5c0eed4b, reg = 00, val = 00000000
[0000176260ns] mycpu : pc = 1c06b1c0, inst = 1419546c, reg = 12, val = 0caa3000
[0000176270ns] mycpu : pc = 1c06b1c4, inst = 02a8b18c, reg = 12, val = 0caa2a2c
[0000176272ns] mycpu : pc = 1c06b1c8, inst = 1548e2cd, reg = 13, val = a4716000
[0000176274ns] mycpu : pc = 1c06b1cc, inst = 02a781ad, reg = 13, val = a47159e0
[0000176288ns] mycpu : pc = 1c06b1d0, inst = 1559f70b, reg = 11, val = acfb8000
[0000176302ns] mycpu : pc = 1c06b1d4, inst = 02afb16b, reg = 11, val = acfb7bec
[0000176304ns] mycpu : pc = 1c06b1d8, inst = 0015358a, reg = 10, val = acfb7bec
[0000176310ns] mycpu : pc = 1c06b1dc, inst = 5c0ecd4b, reg = 00, val = 00000000
[0000176322ns] mycpu : pc = 1c06b1e0, inst = 14a9780c, reg = 12, val = 54bc0000
[0000176346ns] mycpu : pc = 1c06b1e4, inst = 02b4898c, reg = 12, val = 54bbfd22
[0000176348ns] mycpu : pc = 1c06b1e8, inst = 14d52dad, reg = 13, val = 6a96d000
[0000176350ns] mycpu : pc = 1c06b1ec, inst = 029df1ad, reg = 13, val = 6a96d77c
[0000176360ns] mycpu : pc = 1c06b1f0, inst = 14fd800b, reg = 11, val = 7ec00000
[0000176394ns] mycpu : pc = 1c06b1f4, inst = 02bdf96b, reg = 11, val = 7ebfff7e
[0000176396ns] mycpu : pc = 1c06b1f8, inst = 0015358a, reg = 10, val = 7ebfff7e
[0000176402ns] mycpu : pc = 1c06b1fc, inst = 5c0ead4b, reg = 00, val = 00000000
[0000176418ns] mycpu : pc = 1c06b200, inst = 141fa08c, reg = 12, val = 0fd04000
[0000176434ns] mycpu : pc = 1c06b204, inst = 0284018c, reg = 12, val = 0fd04100
[0000176436ns] mycpu : pc = 1c06b208, inst = 15f57b8d, reg = 13, val = fabdc000
[0000176438ns] mycpu : pc = 1c06b20c, inst = 02bbd1ad, reg = 13, val = fabdbef4
[0000176450ns] mycpu : pc = 1c06b210, inst = 15fffc0b, reg = 11, val = fffe0000
[0000176466ns] mycpu : pc = 1c06b214, inst = 02bfd16b, reg = 11, val = fffdfff4
[0000176468ns] mycpu : pc = 1c06b218, inst = 0015358a, reg = 10, val = fffdfff4
[0000176474ns] mycpu : pc = 1c06b21c, inst = 5c0e8d4b, reg = 00, val = 00000000
[0000176482ns] mycpu : pc = 1c06b220, inst = 1565d86c, reg = 12, val = b2ec3000
[0000176492ns] mycpu : pc = 1c06b224, inst = 02a5018c, reg = 12, val = b2ec2940
[0000176494ns] mycpu : pc = 1c06b228, inst = 14055eed, reg = 13, val = 02af7000
[0000176496ns] mycpu : pc = 1c06b22c, inst = 02bd01ad, reg = 13, val = 02af6f40
[0000176520ns] mycpu : pc = 1c06b230, inst = 1565deeb, reg = 11, val = b2ef7000
[0000176538ns] mycpu : pc = 1c06b234, inst = 02bd016b, reg = 11, val = b2ef6f40
[0000176540ns] mycpu : pc = 1c06b238, inst = 0015358a, reg = 10, val = b2ef6f40
[0000176546ns] mycpu : pc = 1c06b23c, inst = 5c0e6d4b, reg = 00, val = 00000000
[0000176556ns] mycpu : pc = 1c06b240, inst = 140c95ec, reg = 12, val = 064af000
[0000176576ns] mycpu : pc = 1c06b244, inst = 02a8618c, reg = 12, val = 064aea18
[0000176578ns] mycpu : pc = 1c06b248, inst = 14eb8eed, reg = 13, val = 75c77000
[0000176580ns] mycpu : pc = 1c06b24c, inst = 029a41ad, reg = 13, val = 75c77690
[0000176594ns] mycpu : pc = 1c06b250, inst = 14efa00b, reg = 11, val = 77d00000
[0000176606ns] mycpu : pc = 1c06b254, inst = 02ba616b, reg = 11, val = 77cffe98
[0000176608ns] mycpu : pc = 1c06b258, inst = 0015358a, reg = 10, val = 77cffe98
[0000176614ns] mycpu : pc = 1c06b25c, inst = 5c0e4d4b, reg = 00, val = 00000000
[0000176626ns] mycpu : pc = 1c06b260, inst = 15ec976c, reg = 12, val = f64bb000
[0000176642ns] mycpu : pc = 1c06b264, inst = 0294e98c, reg = 12, val = f64bb53a
[0000176644ns] mycpu : pc = 1c06b268, inst = 1453c1cd, reg = 13, val = 29e0e000
[0000176646ns] mycpu : pc = 1c06b26c, inst = 0292f1ad, reg = 13, val = 29e0e4bc
[0000176660ns] mycpu : pc = 1c06b270, inst = 15ffd7eb, reg = 11, val = ffebf000
[0000176670ns] mycpu : pc = 1c06b274, inst = 0296f96b, reg = 11, val = ffebf5be
[0000176672ns] mycpu : pc = 1c06b278, inst = 0015358a, reg = 10, val = ffebf5be
[0000176678ns] mycpu : pc = 1c06b27c, inst = 5c0e2d4b, reg = 00, val = 00000000
[0000176688ns] mycpu : pc = 1c06b280, inst = 14f319ac, reg = 12, val = 798cd000
[0000176698ns] mycpu : pc = 1c06b284, inst = 029cc18c, reg = 12, val = 798cd730
[0000176700ns] mycpu : pc = 1c06b288, inst = 15c364ed, reg = 13, val = e1b27000
[0000176702ns] mycpu : pc = 1c06b28c, inst = 029901ad, reg = 13, val = e1b27640
[0000176716ns] mycpu : pc = 1c06b290, inst = 15f37deb, reg = 11, val = f9bef000
[0000176732ns] mycpu : pc = 1c06b294, inst = 029dc16b, reg = 11, val = f9bef770
[0000176734ns] mycpu : pc = 1c06b298, inst = 0015358a, reg = 10, val = f9bef770
[0000176740ns] mycpu : pc = 1c06b29c, inst = 5c0e0d4b, reg = 00, val = 00000000
[0000176750ns] mycpu : pc = 1c06b2a0, inst = 15b927ec, reg = 12, val = dc93f000
[0000176762ns] mycpu : pc = 1c06b2a4, inst = 0296818c, reg = 12, val = dc93f5a0
[0000176764ns] mycpu : pc = 1c06b2a8, inst = 152672ed, reg = 13, val = 93397000
[0000176766ns] mycpu : pc = 1c06b2ac, inst = 028d31ad, reg = 13, val = 9339734c
[0000176776ns] mycpu : pc = 1c06b2b0, inst = 15bf77eb, reg = 11, val = dfbbf000
[0000176788ns] mycpu : pc = 1c06b2b4, inst = 029fb16b, reg = 11, val = dfbbf7ec
[0000176790ns] mycpu : pc = 1c06b2b8, inst = 0015358a, reg = 10, val = dfbbf7ec
[0000176796ns] mycpu : pc = 1c06b2bc, inst = 5c0ded4b, reg = 00, val = 00000000
[0000176806ns] mycpu : pc = 1c06b2c0, inst = 149ed80c, reg = 12, val = 4f6c0000
[0000176832ns] mycpu : pc = 1c06b2c4, inst = 02b2218c, reg = 12, val = 4f6bfc88
[0000176834ns] mycpu : pc = 1c06b2c8, inst = 150cc2ed, reg = 13, val = 86617000
[0000176836ns] mycpu : pc = 1c06b2cc, inst = 028269ad, reg = 13, val = 8661709a
[0000176852ns] mycpu : pc = 1c06b2d0, inst = 159ed80b, reg = 11, val = cf6c0000
[0000176868ns] mycpu : pc = 1c06b2d4, inst = 02b2696b, reg = 11, val = cf6bfc9a
[0000176870ns] mycpu : pc = 1c06b2d8, inst = 0015358a, reg = 10, val = cf6bfc9a
[0000176876ns] mycpu : pc = 1c06b2dc, inst = 5c0dcd4b, reg = 00, val = 00000000
[0000176882ns] mycpu : pc = 1c06b2e0, inst = 15eb8dac, reg = 12, val = f5c6d000
[0000176892ns] mycpu : pc = 1c06b2e4, inst = 02bc918c, reg = 12, val = f5c6cf24
[0000176894ns] mycpu : pc = 1c06b2e8, inst = 152a07ad, reg = 13, val = 9503d000
[0000176896ns] mycpu : pc = 1c06b2ec, inst = 02bfe1ad, reg = 13, val = 9503cff8
[0000176910ns] mycpu : pc = 1c06b2f0, inst = 15eb8fab, reg = 11, val = f5c7d000
[0000176928ns] mycpu : pc = 1c06b2f4, inst = 02bff16b, reg = 11, val = f5c7cffc
[0000176930ns] mycpu : pc = 1c06b2f8, inst = 0015358a, reg = 10, val = f5c7cffc
[0000176936ns] mycpu : pc = 1c06b2fc, inst = 5c0dad4b, reg = 00, val = 00000000
[0000176944ns] mycpu : pc = 1c06b300, inst = 14e9d1ec, reg = 12, val = 74e8f000
[0000176964ns] mycpu : pc = 1c06b304, inst = 02ad418c, reg = 12, val = 74e8eb50
[0000176966ns] mycpu : pc = 1c06b308, inst = 15526bad, reg = 13, val = a935d000
[0000176968ns] mycpu : pc = 1c06b30c, inst = 02a069ad, reg = 13, val = a935c81a
[0000176978ns] mycpu : pc = 1c06b310, inst = 15fbfbeb, reg = 11, val = fdfdf000
[0000177000ns] mycpu : pc = 1c06b314, inst = 02ad696b, reg = 11, val = fdfdeb5a
[0000177002ns] mycpu : pc = 1c06b318, inst = 0015358a, reg = 10, val = fdfdeb5a
[0000177008ns] mycpu : pc = 1c06b31c, inst = 5c0d8d4b, reg = 00, val = 00000000
[0000177020ns] mycpu : pc = 1c06b320, inst = 14e06b4c, reg = 12, val = 7035a000
[0000177030ns] mycpu : pc = 1c06b324, inst = 02aff98c, reg = 12, val = 70359bfe
[0000177032ns] mycpu : pc = 1c06b328, inst = 15b5572d, reg = 13, val = daab9000
[0000177034ns] mycpu : pc = 1c06b32c, inst = 028871ad, reg = 13, val = daab921c
[0000177048ns] mycpu : pc = 1c06b330, inst = 15f57f4b, reg = 11, val = fabfa000
[0000177064ns] mycpu : pc = 1c06b334, inst = 02aff96b, reg = 11, val = fabf9bfe
[0000177066ns] mycpu : pc = 1c06b338, inst = 0015358a, reg = 10, val = fabf9bfe
[0000177072ns] mycpu : pc = 1c06b33c, inst = 5c0d6d4b, reg = 00, val = 00000000
[0000177080ns] mycpu : pc = 1c06b340, inst = 14a36aec, reg = 12, val = 51b57000
[0000177094ns] mycpu : pc = 1c06b344, inst = 0297e18c, reg = 12, val = 51b575f8
[0000177096ns] mycpu : pc = 1c06b348, inst = 150dcb2d, reg = 13, val = 86e59000
[0000177098ns] mycpu : pc = 1c06b34c, inst = 0293e1ad, reg = 13, val = 86e594f8
[0000177108ns] mycpu : pc = 1c06b350, inst = 15afebeb, reg = 11, val = d7f5f000
[0000177122ns] mycpu : pc = 1c06b354, inst = 0297e16b, reg = 11, val = d7f5f5f8
[0000177124ns] mycpu : pc = 1c06b358, inst = 0015358a, reg = 10, val = d7f5f5f8
[0000177130ns] mycpu : pc = 1c06b35c, inst = 5c0d4d4b, reg = 00, val = 00000000
[0000177136ns] mycpu : pc = 1c06b360, inst = 1535fe6c, reg = 12, val = 9aff3000
[0000177146ns] mycpu : pc = 1c06b364, inst = 02b0018c, reg = 12, val = 9aff2c00
[0000177148ns] mycpu : pc = 1c06b368, inst = 153ac36d, reg = 13, val = 9d61b000
[0000177150ns] mycpu : pc = 1c06b36c, inst = 0282e1ad, reg = 13, val = 9d61b0b8
[0000177160ns] mycpu : pc = 1c06b370, inst = 153fff8b, reg = 11, val = 9fffc000
[0000177172ns] mycpu : pc = 1c06b374, inst = 02b2e16b, reg = 11, val = 9fffbcb8
[0000177174ns] mycpu : pc = 1c06b378, inst = 0015358a, reg = 10, val = 9fffbcb8
[0000177180ns] mycpu : pc = 1c06b37c, inst = 5c0d2d4b, reg = 00, val = 00000000
[0000177186ns] mycpu : pc = 1c06b380, inst = 14d2816c, reg = 12, val = 6940b000
[0000177202ns] mycpu : pc = 1c06b384, inst = 02a0418c, reg = 12, val = 6940a810
[0000177204ns] mycpu : pc = 1c06b388, inst = 1521abed, reg = 13, val = 90d5f000
[0000177206ns] mycpu : pc = 1c06b38c, inst = 0289f5ad, reg = 13, val = 90d5f27d
[0000177216ns] mycpu : pc = 1c06b390, inst = 15f3ac0b, reg = 11, val = f9d60000
[0000177246ns] mycpu : pc = 1c06b394, inst = 02a9f56b, reg = 11, val = f9d5fa7d
[0000177248ns] mycpu : pc = 1c06b398, inst = 0015358a, reg = 10, val = f9d5fa7d
[0000177254ns] mycpu : pc = 1c06b39c, inst = 5c0d0d4b, reg = 00, val = 00000000
[0000177262ns] mycpu : pc = 1c06b3a0, inst = 14f92cac, reg = 12, val = 7c965000
[0000177282ns] mycpu : pc = 1c06b3a4, inst = 02aa118c, reg = 12, val = 7c964a84
[0000177284ns] mycpu : pc = 1c06b3a8, inst = 14674c8d, reg = 13, val = 33a64000
[0000177286ns] mycpu : pc = 1c06b3ac, inst = 02a881ad, reg = 13, val = 33a63a20
[0000177304ns] mycpu : pc = 1c06b3b0, inst = 14ff6d0b, reg = 11, val = 7fb68000
[0000177320ns] mycpu : pc = 1c06b3b4, inst = 02aa916b, reg = 11, val = 7fb67aa4
[0000177322ns] mycpu : pc = 1c06b3b8, inst = 0015358a, reg = 10, val = 7fb67aa4
[0000177328ns] mycpu : pc = 1c06b3bc, inst = 5c0ced4b, reg = 00, val = 00000000
[0000177344ns] mycpu : pc = 1c06b3c0, inst = 14f9516c, reg = 12, val = 7ca8b000
[0000177356ns] mycpu : pc = 1c06b3c4, inst = 02a0818c, reg = 12, val = 7ca8a820
[0000177358ns] mycpu : pc = 1c06b3c8, inst = 148f47ed, reg = 13, val = 47a3f000
[0000177360ns] mycpu : pc = 1c06b3cc, inst = 02819dad, reg = 13, val = 47a3f067
[0000177370ns] mycpu : pc = 1c06b3d0, inst = 14ff580b, reg = 11, val = 7fac0000
[0000177386ns] mycpu : pc = 1c06b3d4, inst = 02a19d6b, reg = 11, val = 7fabf867
[0000177388ns] mycpu : pc = 1c06b3d8, inst = 0015358a, reg = 10, val = 7fabf867
[0000177394ns] mycpu : pc = 1c06b3dc, inst = 5c0ccd4b, reg = 00, val = 00000000
[0000177400ns] mycpu : pc = 1c06b3e0, inst = 148fc70c, reg = 12, val = 47e38000
[0000177416ns] mycpu : pc = 1c06b3e4, inst = 02b1d18c, reg = 12, val = 47e37c74
[0000177418ns] mycpu : pc = 1c06b3e8, inst = 14775ced, reg = 13, val = 3bae7000
